step,stage,displacement_from_start,cumulative_motion_proxy,top5_feature_mean,top20_feature_mean,contact_force,action_translation_norm,any_safety_event,future_safety_event,case,episode_id,suite,episode_progress_norm
369,0.6160267111853088,1.1075983,0.60740423,0.0,0.0,0.12294398,0.7288982,1.0,1.0,low-progress,rollout_000371,long,0.0
370,0.6176961602671118,1.1103526,0.6095554,0.0,0.0,0.123904385,0.7000121,1.0,1.0,low-progress,rollout_000371,long,0.0
371,0.6193656093489148,1.1131911,0.61178815,0.0,0.0,0.12450747,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
372,0.6210350584307178,1.1150291,0.61333305,0.0,0.0,0.101348855,0.26920602,1.0,1.0,low-progress,rollout_000371,long,0.0
373,0.6227045075125208,1.1174334,0.6145248,0.0,0.0,0.12330929,0.5597548,1.0,1.0,low-progress,rollout_000371,long,0.0
374,0.6243739565943238,1.1212108,0.6160504,0.0,0.0,0.1237565,0.7288982,1.0,1.0,low-progress,rollout_000371,long,0.0
375,0.6260434056761269,1.123854,0.6182711,0.0,0.0,0.12473641,0.7000121,1.0,1.0,low-progress,rollout_000371,long,0.0
376,0.6277128547579299,1.1261,0.6212078,0.0,0.0,0.1240929,0.7000121,1.0,1.0,low-progress,rollout_000371,long,0.0
377,0.6293823038397329,1.1286154,0.6242445,0.0,0.0,0.12300647,0.7000121,1.0,1.0,low-progress,rollout_000371,long,0.0
378,0.6310517529215359,1.1257813,0.62596273,0.0,0.0,0.101230286,1.0394609,1.0,1.0,low-progress,rollout_000371,long,0.0
379,0.6327212020033389,1.1182975,0.6291019,0.0,0.0,0.12436882,1.0394609,1.0,1.0,low-progress,rollout_000371,long,0.0
380,0.6343906510851419,1.1147269,0.6306742,0.0,0.0,0.12413758,0.26920602,1.0,1.0,low-progress,rollout_000371,long,0.0
381,0.6360601001669449,1.116278,0.6320094,0.0,0.0,0.12371838,0.7000121,1.0,1.0,low-progress,rollout_000371,long,0.0
382,0.6377295492487479,1.1193811,0.6345338,0.0,0.0,0.10140291,0.7000121,1.0,1.0,low-progress,rollout_000371,long,0.0
383,0.6393989983305509,1.1228758,0.63732606,0.0,0.0,0.12328732,0.7000121,1.0,1.0,low-progress,rollout_000371,long,0.0
384,0.6410684474123539,1.1265013,0.64019316,0.0,0.0,0.12326979,0.7000121,1.0,1.0,low-progress,rollout_000371,long,0.0
385,0.6427378964941569,1.1293879,0.6421472,0.0,0.0,0.12460271,0.26920602,1.0,1.0,low-progress,rollout_000371,long,0.0
386,0.6444073455759599,1.1334022,0.64363885,0.0,0.0,0.10119623,0.7288982,1.0,1.0,low-progress,rollout_000371,long,0.0
387,0.6460767946577629,1.1362315,0.6449162,0.0,0.0,0.12516548,0.26920602,1.0,1.0,low-progress,rollout_000371,long,0.0
388,0.6477462437395659,1.1377782,0.64597094,0.0,0.0,0.10123219,0.26920602,1.0,1.0,low-progress,rollout_000371,long,0.0
389,0.6494156928213689,1.1400142,0.6479111,0.0,0.0,0.10102918,0.7000121,1.0,1.0,low-progress,rollout_000371,long,0.0
390,0.6510851419031719,1.1430738,0.65068954,0.0,0.0,0.10138593,0.7000121,1.0,1.0,low-progress,rollout_000371,long,0.0
391,0.6527545909849749,1.1463497,0.65363115,0.0,0.0,0.12413506,0.7000121,1.0,1.0,low-progress,rollout_000371,long,0.0
392,0.654424040066778,1.1488469,0.65565175,0.0,0.0,0.10127165,0.26920602,1.0,1.0,low-progress,rollout_000371,long,0.0
393,0.656093489148581,1.1513784,0.65778166,0.0,0.0,0.12508917,0.7000121,1.0,1.0,low-progress,rollout_000371,long,0.0
394,0.657762938230384,1.1536909,0.659644,0.0,0.0,0.125409,0.26920602,1.0,1.0,low-progress,rollout_000371,long,0.0
395,0.659432387312187,1.1552932,0.6607946,0.0,0.0,0.12419796,0.26920602,1.0,1.0,low-progress,rollout_000371,long,0.0
396,0.66110183639399,1.1567168,0.6618052,0.0,0.0,0.12384,0.26920602,1.0,1.0,low-progress,rollout_000371,long,0.0
397,0.662771285475793,1.1580799,0.66278535,0.0,0.0,0.12445144,0.26920602,1.0,1.0,low-progress,rollout_000371,long,0.0
398,0.664440734557596,1.1594113,0.66375846,0.0,0.0,0.12517077,0.26920602,1.0,1.0,low-progress,rollout_000371,long,0.0
399,0.666110183639399,1.1607199,0.66472995,0.0,0.0,0.12302008,0.26920602,1.0,1.0,low-progress,rollout_000371,long,0.0
400,0.667779632721202,1.1629164,0.66665107,0.0,0.0,0.123558976,0.7000121,1.0,1.0,low-progress,rollout_000371,long,0.0
401,0.669449081803005,1.1659609,0.66944414,0.0,0.0,0.12450467,0.7000121,1.0,1.0,low-progress,rollout_000371,long,0.0
402,0.671118530884808,1.1691958,0.67241853,0.0,0.0,0.10127447,0.7000121,1.0,1.0,low-progress,rollout_000371,long,0.0
403,0.672787979966611,1.1724797,0.6754378,0.0,0.0,0.123296194,0.7000121,1.0,1.0,low-progress,rollout_000371,long,0.0
404,0.674457429048414,1.1757766,0.6784746,0.0,0.0,0.10050947,0.7000121,1.0,1.0,low-progress,rollout_000371,long,0.0
405,0.676126878130217,1.1790718,0.6815235,0.0,0.0,0.124911495,0.7000121,1.0,1.0,low-progress,rollout_000371,long,0.0
406,0.67779632721202,1.1823567,0.6845837,0.0,0.0,0.100936174,0.7000121,1.0,1.0,low-progress,rollout_000371,long,0.0
407,0.679465776293823,1.1856251,0.6876555,0.0,0.0,0.10098906,0.7000121,1.0,1.0,low-progress,rollout_000371,long,0.0
408,0.6811352253756261,1.1898096,0.689814,0.0,0.0,0.1241111,0.7288982,1.0,1.0,low-progress,rollout_000371,long,0.0
409,0.6828046744574291,1.1940665,0.691515,0.0,0.0,0.10053956,0.7288982,1.0,1.0,low-progress,rollout_000371,long,0.0
410,0.6844741235392321,1.1970044,0.6937639,0.0,0.0,0.12326722,0.7000121,1.0,1.0,low-progress,rollout_000371,long,0.0
411,0.6861435726210351,1.1995901,0.6968345,0.0,0.0,0.10148367,0.7000121,1.0,1.0,low-progress,rollout_000371,long,0.0
412,0.6878130217028381,1.2023466,0.69930726,0.0,0.0,0.12293415,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
413,0.6894824707846411,1.2049088,0.70121354,0.0,0.0,0.10133339,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
414,0.6911519198664441,1.2073126,0.703026,0.0,0.0,0.122895,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
415,0.6928213689482471,1.2096242,0.7048277,0.0,0.0,0.12432057,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
416,0.6944908180300501,1.2118169,0.7073682,0.0,0.0,0.12418707,0.7000121,1.0,1.0,low-progress,rollout_000371,long,0.0
417,0.6961602671118531,1.2141747,0.71056587,0.0,0.0,0.12454253,0.7000121,1.0,1.0,low-progress,rollout_000371,long,0.0
418,0.6978297161936561,1.2155343,0.7129108,0.0,0.0,0.09981605,0.26920602,1.0,1.0,low-progress,rollout_000371,long,0.0
419,0.6994991652754591,1.216097,0.71436685,0.0,0.0,0.12374666,0.26920602,1.0,1.0,low-progress,rollout_000371,long,0.0
420,0.7011686143572621,1.2165797,0.715622,0.0,0.0,0.10079567,0.26920602,1.0,1.0,low-progress,rollout_000371,long,0.0
421,0.7028380634390651,1.2182122,0.71703225,0.0,0.0,0.12405088,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
422,0.7045075125208681,1.2204868,0.7187246,0.0,0.0,0.10088829,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
423,0.7061769616026711,1.2227435,0.7205078,0.0,0.0,0.12283927,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
424,0.7078464106844741,1.2249333,0.7223313,0.0,0.0,0.12398319,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
425,0.7095158597662772,1.2270901,0.7249343,0.0,0.0,0.12358701,0.7000121,1.0,1.0,low-progress,rollout_000371,long,0.0
426,0.7111853088480802,1.2293742,0.72744256,0.0,0.0,0.12408632,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
427,0.7128547579298832,1.2314997,0.72943866,0.0,0.0,0.10055269,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
428,0.7145242070116862,1.2345135,0.731226,0.0,0.0,0.12404381,0.7506797,1.0,1.0,low-progress,rollout_000371,long,0.0
429,0.7161936560934892,1.2355105,0.7324524,0.0,0.0,0.100471,0.63843066,1.0,1.0,low-progress,rollout_000371,long,0.0
430,0.7178631051752922,1.2348236,0.73352176,0.0,0.0,0.124753125,0.2649227,1.0,1.0,low-progress,rollout_000371,long,0.0
431,0.7195325542570952,1.2305083,0.7350669,0.0,0.0,0.124054186,1.126688,1.0,1.0,low-progress,rollout_000371,long,0.0
432,0.7212020033388982,1.2220103,0.7386409,0.0,0.0,0.10095228,1.126688,1.0,1.0,low-progress,rollout_000371,long,0.0
433,0.7228714524207012,1.216969,0.7403341,0.0,0.0,0.10104227,0.65549684,1.0,1.0,low-progress,rollout_000371,long,0.0
434,0.7245409015025042,1.2161855,0.7410276,0.0,0.0,0.100590296,0.63843066,1.0,1.0,low-progress,rollout_000371,long,0.0
435,0.7262103505843072,1.2160294,0.7428593,0.0,0.0,0.12482771,0.63843066,1.0,1.0,low-progress,rollout_000371,long,0.0
436,0.7278797996661102,1.2159824,0.74498546,0.0,0.0,0.12397619,0.63843066,1.0,1.0,low-progress,rollout_000371,long,0.0
437,0.7295492487479132,1.2177036,0.74608797,0.0,0.0,0.12413342,0.65549684,1.0,1.0,low-progress,rollout_000371,long,0.0
438,0.7312186978297162,1.2210605,0.7478643,0.0,0.0,0.12479697,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
439,0.7328881469115192,1.222423,0.7490565,0.0,0.0,0.12303825,0.63843066,1.0,1.0,low-progress,rollout_000371,long,0.0
440,0.7345575959933222,1.2223926,0.75101036,0.0,0.0,0.12350423,0.63843066,1.0,1.0,low-progress,rollout_000371,long,0.0
441,0.7362270450751253,1.2222438,0.7532142,0.0,0.0,0.12394829,0.63843066,1.0,1.0,low-progress,rollout_000371,long,0.0
442,0.7378964941569283,1.2221196,0.75547916,0.0,0.0,0.12375782,0.63843066,1.0,1.0,low-progress,rollout_000371,long,0.0
443,0.7395659432387313,1.2237126,0.7567338,0.0,0.0,0.12398685,0.65549684,1.0,1.0,low-progress,rollout_000371,long,0.0
444,0.7412353923205343,1.2268974,0.75918293,0.0,0.0,0.10109812,0.65549684,1.0,1.0,low-progress,rollout_000371,long,0.0
445,0.7429048414023373,1.2301255,0.76139045,0.0,0.0,0.10078128,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
446,0.7445742904841403,1.2330791,0.763783,0.0,0.0,0.10200908,0.65549684,1.0,1.0,low-progress,rollout_000371,long,0.0
447,0.7462437395659433,1.23594,0.76603055,0.0,0.0,0.123759665,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
448,0.7479131886477463,1.2385192,0.7678419,0.0,0.0,0.12511393,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
449,0.7495826377295493,1.239667,0.7690915,0.0,0.0,0.10062823,0.29939568,1.0,1.0,low-progress,rollout_000371,long,0.0
450,0.7512520868113522,1.2400035,0.7698827,0.0,0.0,0.1245425,0.29939568,1.0,1.0,low-progress,rollout_000371,long,0.0
451,0.7529215358931552,1.2414913,0.7709755,0.0,0.0,0.12485466,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
452,0.7545909849749582,1.2436888,0.77258176,0.0,0.0,0.12449934,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
453,0.7562604340567612,1.2458625,0.7743396,0.0,0.0,0.123229355,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
454,0.7579298831385642,1.2489102,0.77603006,0.0,0.0,0.10125244,0.7506797,1.0,1.0,low-progress,rollout_000371,long,0.0
455,0.7595993322203672,1.252265,0.7777723,0.0,0.0,0.1226872,0.7506797,1.0,1.0,low-progress,rollout_000371,long,0.0
456,0.7612687813021702,1.2553897,0.7795914,0.0,0.0,0.100638494,0.7506797,1.0,1.0,low-progress,rollout_000371,long,0.0
457,0.7629382303839732,1.2582924,0.7814853,0.0,0.0,0.12357436,0.7506797,1.0,1.0,low-progress,rollout_000371,long,0.0
458,0.7646076794657763,1.2609965,0.7834507,0.0,0.0,0.12444877,0.7506797,1.0,1.0,low-progress,rollout_000371,long,0.0
459,0.7662771285475793,1.262547,0.7856668,0.0,0.0,0.124411196,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
460,0.7679465776293823,1.2645181,0.78776515,0.0,0.0,0.12330217,0.7506797,1.0,1.0,low-progress,rollout_000371,long,0.0
461,0.7696160267111853,1.2648355,0.7895072,0.0,0.0,0.10056677,0.32878786,1.0,1.0,low-progress,rollout_000371,long,0.0
462,0.7712854757929883,1.2654985,0.79096776,0.0,0.0,0.10140255,0.7506797,1.0,1.0,low-progress,rollout_000371,long,0.0
463,0.7729549248747913,1.266838,0.79301745,0.0,0.0,0.10143407,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
464,0.7746243739565943,1.2687645,0.79510444,0.0,0.0,0.12365091,0.7506797,1.0,1.0,low-progress,rollout_000371,long,0.0
465,0.7762938230383973,1.2701592,0.79742044,0.0,0.0,0.10077696,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
466,0.7779632721202003,1.2710667,0.7998678,0.0,0.0,0.12364908,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
467,0.7796327212020033,1.2719926,0.80230856,0.0,0.0,0.12342098,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
468,0.7813021702838063,1.2728249,0.80426246,0.0,0.0,0.100695424,0.5597548,1.0,1.0,low-progress,rollout_000371,long,0.0
469,0.7829716193656093,1.2736835,0.8062676,0.0,0.0,0.10116381,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
470,0.7846410684474123,1.2748526,0.80933464,0.0,0.0,0.123357266,0.65549684,1.0,1.0,low-progress,rollout_000371,long,0.0
471,0.7863105175292153,1.2747383,0.8118801,0.0,0.0,0.12494968,0.32878786,1.0,1.0,low-progress,rollout_000371,long,0.0
472,0.7879799666110183,1.2738298,0.81334835,0.0,0.0,0.12309667,0.32878786,1.0,1.0,low-progress,rollout_000371,long,0.0
473,0.7896494156928213,1.2729936,0.8145341,0.0,0.0,0.10094728,0.32878786,1.0,1.0,low-progress,rollout_000371,long,0.0
474,0.7913188647746243,1.2722902,0.8155984,0.0,0.0,0.101056494,0.32878786,1.0,1.0,low-progress,rollout_000371,long,0.0
475,0.7929883138564274,1.2685798,0.8168741,0.0,0.0,0.12342045,1.0241554,1.0,1.0,low-progress,rollout_000371,long,0.0
476,0.7946577629382304,1.2646106,0.81815684,0.0,0.0,0.101183005,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
477,0.7963272120200334,1.264524,0.81890017,0.0,0.0,0.12424889,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
478,0.7979966611018364,1.2665259,0.82026106,0.0,0.0,0.12499846,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
479,0.7996661101836394,1.2686936,0.82196224,0.0,0.0,0.10185553,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
480,0.8013355592654424,1.2716029,0.82364583,0.0,0.0,0.124358214,0.7506797,1.0,1.0,low-progress,rollout_000371,long,0.0
481,0.8030050083472454,1.2748525,0.82480544,0.0,0.0,0.12378929,0.7506797,1.0,1.0,low-progress,rollout_000371,long,0.0
482,0.8046744574290484,1.277722,0.8261206,0.0,0.0,0.10007849,0.7506797,1.0,1.0,low-progress,rollout_000371,long,0.0
483,0.8063439065108514,1.2803061,0.82724833,0.0,0.0,0.1234187,0.7506797,1.0,1.0,low-progress,rollout_000371,long,0.0
484,0.8080133555926544,1.2817982,0.8283994,0.0,0.0,0.10113471,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
485,0.8096828046744574,1.281389,0.8296921,0.0,0.0,0.12331008,0.32878786,1.0,1.0,low-progress,rollout_000371,long,0.0
486,0.8113522537562604,1.2803537,0.83090955,0.0,0.0,0.10179604,0.29939568,1.0,1.0,low-progress,rollout_000371,long,0.0
487,0.8130217028380634,1.27939,0.8321105,0.0,0.0,0.12450488,0.32878786,1.0,1.0,low-progress,rollout_000371,long,0.0
488,0.8146911519198664,1.2753744,0.8336128,0.0,0.0,0.10017536,1.1195099,1.0,1.0,low-progress,rollout_000371,long,0.0
489,0.8163606010016694,1.2674841,0.8367947,0.0,0.0,0.123324126,1.1195099,1.0,1.0,low-progress,rollout_000371,long,0.0
490,0.8180300500834724,1.2619808,0.8389478,0.0,0.0,0.12337733,0.038181193,1.0,1.0,low-progress,rollout_000371,long,0.0
491,0.8196994991652755,1.2600992,0.83969665,0.0,0.0,0.1005456,0.038181193,1.0,1.0,low-progress,rollout_000371,long,0.0
492,0.8213689482470785,1.255878,0.84181273,0.0,0.0,0.12420402,1.1195099,1.0,1.0,low-progress,rollout_000371,long,0.0
493,0.8230383973288815,1.2487991,0.84544474,0.0,0.0,0.1232496,1.1195099,1.0,1.0,low-progress,rollout_000371,long,0.0
494,0.8247078464106845,1.2417434,0.8494879,0.0,0.0,0.12376175,1.1195099,1.0,1.0,low-progress,rollout_000371,long,0.0
495,0.8263772954924875,1.2349399,0.8537179,0.0,0.0,0.100911595,1.1195099,1.0,1.0,low-progress,rollout_000371,long,0.0
496,0.8280467445742905,1.2283679,0.85805655,0.0,0.0,0.12276599,1.1195099,1.0,1.0,low-progress,rollout_000371,long,0.0
497,0.8297161936560935,1.2219707,0.8624622,0.0,0.0,0.123739526,1.1195099,1.0,1.0,low-progress,rollout_000371,long,0.0
498,0.8313856427378965,1.2192839,0.8646035,0.0,0.0,0.10192342,0.58647037,1.0,1.0,low-progress,rollout_000371,long,0.0
499,0.8330550918196995,1.221402,0.8655281,0.0,0.0,0.10038774,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
500,0.8347245409015025,1.2255722,0.86687225,0.0,0.0,0.12413843,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
501,0.8363939899833055,1.2297492,0.868274,0.0,0.0,0.12453615,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
502,0.8380634390651085,1.2290071,0.8697439,0.0,0.0,0.12317015,1.1195099,1.0,1.0,low-progress,rollout_000371,long,0.0
503,0.8397328881469115,1.2278824,0.87061566,0.0,0.0,0.101173356,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
504,0.8414023372287145,1.2307743,0.8716248,0.0,0.0,0.1015777,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
505,0.8430717863105175,1.2341489,0.8730182,0.0,0.0,0.10030686,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
506,0.8447412353923205,1.2373934,0.87455213,0.0,0.0,0.12412647,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
507,0.8464106844741235,1.240464,0.8761603,0.0,0.0,0.101035655,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
508,0.8480801335559266,1.2433803,0.8778201,0.0,0.0,0.1245676,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
509,0.8497495826377296,1.2461646,0.8795168,0.0,0.0,0.12471684,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
510,0.8514190317195326,1.2488347,0.88123816,0.0,0.0,0.12277542,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
511,0.8530884808013356,1.251405,0.8829707,0.0,0.0,0.101317145,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
512,0.8547579298831386,1.2538842,0.8847084,0.0,0.0,0.123137675,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
513,0.8564273789649416,1.2562767,0.8864517,0.0,0.0,0.12380414,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
514,0.8580968280467446,1.2585559,0.888206,0.0,0.0,0.123252206,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
515,0.8597662771285476,1.2607656,0.8899629,0.0,0.0,0.12379738,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
516,0.8614357262103506,1.2588614,0.89174974,0.0,0.0,0.124278076,1.1133139,1.0,1.0,low-progress,rollout_000371,long,0.0
517,0.8631051752921536,1.2569884,0.89287627,0.0,0.0,0.12411736,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
518,0.8647746243739566,1.2538813,0.8947108,0.0,0.0,0.1241809,1.1195099,1.0,1.0,low-progress,rollout_000371,long,0.0
519,0.8664440734557596,1.2469044,0.8980913,0.0,0.0,0.10192814,1.1195099,1.0,1.0,low-progress,rollout_000371,long,0.0
520,0.8681135225375626,1.2398294,0.9019276,0.0,0.0,0.12527485,1.1195099,1.0,1.0,low-progress,rollout_000371,long,0.0
521,0.8697829716193656,1.2365197,0.9036103,0.0,0.0,0.12492391,0.65549684,1.0,1.0,low-progress,rollout_000371,long,0.0
522,0.8714524207011686,1.2377701,0.90492034,0.0,0.0,0.101212025,0.65549684,1.0,1.0,low-progress,rollout_000371,long,0.0
523,0.8731218697829716,1.2410188,0.9061029,0.0,0.0,0.12449292,0.5597548,1.0,1.0,low-progress,rollout_000371,long,0.0
524,0.8747913188647746,1.2443476,0.9071881,0.0,0.0,0.12439948,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
525,0.8764607679465777,1.2457318,0.9080567,0.0,0.0,0.123352155,0.63843066,1.0,1.0,low-progress,rollout_000371,long,0.0
526,0.8781302170283807,1.2468963,0.9090922,0.0,0.0,0.101796225,0.65549684,1.0,1.0,low-progress,rollout_000371,long,0.0
527,0.8797996661101837,1.249822,0.91076535,0.0,0.0,0.10192528,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
528,0.8814691151919867,1.2526623,0.9123574,0.0,0.0,0.10079963,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
529,0.8831385642737897,1.2555417,0.9148242,0.0,0.0,0.101250716,0.7000121,1.0,1.0,low-progress,rollout_000371,long,0.0
530,0.8848080133555927,1.258472,0.9169294,0.0,0.0,0.1252674,0.7288982,1.0,1.0,low-progress,rollout_000371,long,0.0
531,0.8864774624373957,1.2595267,0.918106,0.0,0.0,0.10023186,0.3903193,1.0,1.0,low-progress,rollout_000371,long,0.0
532,0.8881469115191987,1.2595904,0.9190354,0.0,0.0,0.12419114,0.3577656,1.0,1.0,low-progress,rollout_000371,long,0.0
533,0.8898163606010017,1.2595527,0.9198719,0.0,0.0,0.1237057,0.3903193,1.0,1.0,low-progress,rollout_000371,long,0.0
534,0.8914858096828047,1.2608609,0.9207761,0.0,0.0,0.10007719,0.7288982,1.0,1.0,low-progress,rollout_000371,long,0.0
535,0.8931552587646077,1.2620785,0.9229314,0.0,0.0,0.12358972,0.57983285,1.0,1.0,low-progress,rollout_000371,long,0.0
536,0.8948247078464107,1.2623922,0.92514044,0.0,0.0,0.12436493,0.33677045,1.0,1.0,low-progress,rollout_000371,long,0.0
537,0.8964941569282137,1.2622799,0.9264057,0.0,0.0,0.10050243,0.3577656,1.0,1.0,low-progress,rollout_000371,long,0.0
538,0.8981636060100167,1.2620772,0.9273039,0.0,0.0,0.12442394,0.3903193,1.0,1.0,low-progress,rollout_000371,long,0.0
539,0.8998330550918197,1.261974,0.9281242,0.0,0.0,0.1237193,0.3577656,1.0,1.0,low-progress,rollout_000371,long,0.0
540,0.9015025041736227,1.2621326,0.92922217,0.0,0.0,0.02498155,0.31058237,1.0,1.0,low-progress,rollout_000371,long,0.0
541,0.9031719532554258,1.2622929,0.93029433,0.0,0.0,0.02498155,0.3577656,1.0,1.0,low-progress,rollout_000371,long,0.0
542,0.9048414023372288,1.262451,0.9311407,0.0,0.0,0.02498155,0.3577656,1.0,1.0,low-progress,rollout_000371,long,0.0
543,0.9065108514190318,1.2626814,0.93192935,0.0,0.0,0.02498155,0.3577656,1.0,1.0,low-progress,rollout_000371,long,0.0
544,0.9081803005008348,1.2630364,0.93266517,0.0,0.0,0.02498155,0.3903193,1.0,1.0,low-progress,rollout_000371,long,0.0
545,0.9098497495826378,1.2633783,0.93346524,0.0,0.0,0.02498155,0.3903193,1.0,1.0,low-progress,rollout_000371,long,0.0
546,0.9115191986644408,1.2606658,0.93461066,0.0,0.0,0.02498155,1.0581311,1.0,1.0,low-progress,rollout_000371,long,0.0
547,0.9131886477462438,1.2577645,0.93569607,0.0,0.0,0.02498155,0.7288982,1.0,1.0,low-progress,rollout_000371,long,0.0
548,0.9148580968280468,1.2587783,0.93640846,0.0,0.0,0.02498155,0.7288982,1.0,1.0,low-progress,rollout_000371,long,0.0
549,0.9165275459098498,1.2618276,0.9374455,0.0,0.0,0.02498155,0.7288982,1.0,1.0,low-progress,rollout_000371,long,0.0
550,0.9181969949916527,1.2635365,0.938346,0.0,0.0,0.02498155,0.3577656,1.0,1.0,low-progress,rollout_000371,long,0.0
551,0.9198664440734557,1.265821,0.9395996,0.0,0.0,0.02498155,0.7506797,1.0,1.0,low-progress,rollout_000371,long,0.0
552,0.9215358931552587,1.2692591,0.9411075,0.0,0.0,0.02498155,0.7506797,1.0,1.0,low-progress,rollout_000371,long,0.0
553,0.9232053422370617,1.270686,0.9418476,0.0,0.0,0.02498155,0.33677045,1.0,1.0,low-progress,rollout_000371,long,0.0
554,0.9248747913188647,1.272437,0.942603,0.0,0.0,0.02498155,0.7506797,1.0,1.0,low-progress,rollout_000371,long,0.0
555,0.9265442404006677,1.2752117,0.9436118,0.0,0.0,0.02498155,0.7506797,1.0,1.0,low-progress,rollout_000371,long,0.0
556,0.9282136894824707,1.2759094,0.94434565,0.0,0.0,0.02498155,0.3577656,1.0,1.0,low-progress,rollout_000371,long,0.0
557,0.9298831385642737,1.275316,0.9453797,0.0,0.0,0.02498155,0.3903193,1.0,1.0,low-progress,rollout_000371,long,0.0
558,0.9315525876460768,1.2760336,0.9462146,0.0,0.0,0.02498155,0.7506797,1.0,1.0,low-progress,rollout_000371,long,0.0
559,0.9332220367278798,1.2764506,0.94695884,0.0,0.0,0.02498155,0.39999473,1.0,1.0,low-progress,rollout_000371,long,0.0
560,0.9348914858096828,1.2758995,0.9477559,0.0,0.0,0.02498155,0.39999473,1.0,1.0,low-progress,rollout_000371,long,0.0
561,0.9365609348914858,1.2752244,0.9486461,0.0,0.0,0.0986496,0.3900553,1.0,1.0,low-progress,rollout_000371,long,0.0
562,0.9382303839732888,1.274912,0.9496095,0.0,0.0,0.1244666,0.3103672,1.0,1.0,low-progress,rollout_000371,long,0.0
563,0.9398998330550918,1.2745856,0.9504731,0.0,0.0,0.123594284,0.38737002,1.0,1.0,low-progress,rollout_000371,long,0.0
564,0.9415692821368948,1.2741246,0.95126384,0.0,0.0,0.123538375,0.39999473,1.0,1.0,low-progress,rollout_000371,long,0.0
565,0.9432387312186978,1.2735939,0.9521265,0.0,0.0,0.10175563,0.3903193,1.0,1.0,low-progress,rollout_000371,long,0.0
566,0.9449081803005008,1.2731018,0.9530132,0.0,0.0,0.12488903,0.3903193,1.0,1.0,low-progress,rollout_000371,long,0.0
567,0.9465776293823038,1.2739835,0.95385754,0.0,0.0,0.1239405,0.7506797,1.0,1.0,low-progress,rollout_000371,long,0.0
568,0.9482470784641068,1.2768921,0.95491576,0.0,0.0,0.12404228,0.7425961,1.0,1.0,low-progress,rollout_000371,long,0.0
569,0.9499165275459098,1.2777328,0.95616764,0.0,0.0,0.10185098,0.3577656,1.0,1.0,low-progress,rollout_000371,long,0.0
570,0.9515859766277128,1.2770126,0.95735055,0.0,0.0,0.10051346,0.3903193,1.0,1.0,low-progress,rollout_000371,long,0.0
